,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending
64,spark-testing-base,holdenk/spark-testing-base,test,https://github.com/holdenk/spark-testing-base,https://github.com/holdenk/spark-testing-base,Apache-2.0,2015-01-30 22:23:59,2023-10-24 19:46:31,2023-10-14 04:54:39,765.0,12.0,365.0,80.0,198.0,99.0,118.0,1473,2023-04-25 21:17:13,1.4.3,,,4.0,Base classes to use when writing tests with Spark.,36.0,36.0,60.0,21,True,2,,,,,,
65,alpakka-kafka,akka/alpakka-kafka,bigdata,https://github.com/akka/alpakka-kafka,https://github.com/akka/alpakka-kafka,,2014-12-30 15:30:02,2023-12-21 12:44:07,2023-12-21 12:44:06,1792.0,12.0,400.0,77.0,1171.0,110.0,430.0,1420,2023-10-24 12:23:41,5.0.0,,,61.0,"Alpakka Kafka connector - Alpakka is a Reactive Enterprise Integration library for Java and Scala, based on Reactive..",,,131.0,21,False,2,,['scala3'],,,,
66,framework,lift/framework,web-frameworks,https://github.com/lift/framework,https://github.com/lift/framework,Apache-2.0,2011-01-26 13:25:28,2023-04-11 14:56:45,2023-04-11 14:56:45,3932.0,,276.0,105.0,530.0,154.0,1324.0,1267,2021-10-08 15:12:09,3.5.0-release,,,52.0,Lift Framework.,,,118.0,21,True,2,,,,,,
67,slick-pg,tminglei/slick-pg,db-clients,https://github.com/tminglei/slick-pg,https://github.com/tminglei/slick-pg,BSD-2-Clause,2013-05-09 15:57:40,2024-01-03 19:40:09,2023-12-17 11:18:44,1227.0,31.0,178.0,21.0,301.0,113.0,269.0,833,2022-12-08 23:15:05,0.21.1,,,91.0,Slick extensions for PostgreSQL.,,,94.0,21,True,2,,,,,,
68,scodec,scodec/scodec,data,https://github.com/scodec/scodec,https://github.com/scodec/scodec,BSD-3-Clause,2013-04-22 13:36:08,2023-12-01 21:26:32,2023-11-18 17:42:24,1384.0,44.0,107.0,30.0,440.0,3.0,68.0,801,2023-10-25 13:34:51,2.2.2,,,5.0,Scala combinator library for working with binary data.,,,62.0,21,True,1,,"['scala3', 'scalajs']",,,,
69,sbt-eclipse,sbt/sbt-eclipse,sbt,https://github.com/sbt/sbt-eclipse,https://github.com/sbt/sbt-eclipse,Apache-2.0,2011-06-04 00:39:57,2023-12-15 13:02:40,2023-12-15 13:02:00,416.0,13.0,171.0,49.0,144.0,78.0,203.0,721,2023-12-15 13:52:51,6.2.0,,,4.0,Plugin for sbt to create Eclipse project definitions.,,,40.0,21,True,1,,,,,,
70,bootzooka,softwaremill/bootzooka,others,https://github.com/softwaremill/bootzooka,https://github.com/softwaremill/bootzooka,Apache-2.0,2012-10-19 07:54:05,2024-01-04 00:06:20,2024-01-04 00:05:49,3359.0,54.0,152.0,59.0,1074.0,12.0,102.0,707,2022-07-27 13:33:11,1.0.4,,,4.0,"Simple project to quickly start developing a Scala-based microservice or web application, without the need to write..",,,63.0,21,True,1,,,,,,
71,avro4s,sksamuel/avro4s,data,https://github.com/sksamuel/avro4s,https://github.com/sksamuel/avro4s,Apache-2.0,2015-09-16 14:50:22,2023-12-19 00:43:01,2023-12-19 00:38:33,1551.0,8.0,235.0,26.0,435.0,15.0,363.0,707,2023-12-19 00:43:01,5.0.9,,,3.0,Avro schema generation and serialization / deserialization for Scala.,,,106.0,21,True,1,,['scala3'],,,,
72,jsoniter-scala,plokhotnyuk/jsoniter-scala,json,https://github.com/plokhotnyuk/jsoniter-scala,https://github.com/plokhotnyuk/jsoniter-scala,MIT,2017-09-26 14:47:09,2024-01-03 13:06:18,2024-01-03 13:05:58,4505.0,95.0,88.0,20.0,806.0,60.0,238.0,693,2024-01-02 13:32:50,2.27.0,,,100.0,Scala macros for compile-time generation of safe and ultra-fast JSON codecs.,1.0,1.0,21.0,21,True,2,,"['scala3', 'scalajs']",,,,
73,airframe,wvlet/airframe,di,https://github.com/wvlet/airframe,https://github.com/wvlet/airframe,Apache-2.0,2016-08-14 07:00:12,2024-01-01 10:30:03,2024-01-01 10:30:02,4256.0,76.0,60.0,19.0,2724.0,98.0,494.0,620,2023-12-18 17:17:46,23.12.1,,,100.0,Essential Building Blocks for Scala.,,,43.0,21,True,2,,"['scala3', 'scalajs']",,,,
74,twirl,playframework/twirl,templating,https://github.com/playframework/twirl,https://github.com/playframework/twirl,Apache-2.0,2013-09-22 22:48:40,2023-12-08 19:29:08,2023-12-08 19:29:08,1182.0,68.0,109.0,36.0,615.0,36.0,75.0,530,2023-12-07 11:33:06,2.0.3,,,17.0,Twirl is Plays default template engine.,,,53.0,21,True,1,,"['scala3', 'scalajs']",,,,
75,stryker4s,stryker-mutator/stryker4s,test,https://github.com/stryker-mutator/stryker4s,https://github.com/stryker-mutator/stryker4s,Apache-2.0,2018-06-20 14:14:40,2024-01-02 08:37:59,2024-01-02 08:37:40,1372.0,63.0,35.0,7.0,1317.0,33.0,133.0,189,2023-12-27 12:57:33,0.16.0,,,42.0,Mutation testing for Scala.,3.0,3.0,32.0,21,True,2,,['scala3'],,,,
76,scalaz,scalaz/scalaz,toolkits,https://github.com/scalaz/scalaz,https://github.com/scalaz/scalaz,,2010-01-16 06:18:51,2024-01-03 08:39:35,2024-01-03 08:37:48,7305.0,24.0,726.0,209.0,2097.0,161.0,422.0,4644,,,,,,Principled Functional Programming in Scala.,,,248.0,20,False,2,,"['scala3', 'scalajs']",,,,
77,breeze,scalanlp/breeze,sci,https://github.com/scalanlp/breeze,https://github.com/scalanlp/breeze,Apache-2.0,2009-07-08 23:22:52,2023-12-30 14:31:21,2022-08-22 04:51:38,3725.0,,701.0,210.0,319.0,90.0,451.0,3424,,,,,,Breeze is a numerical processing library for Scala.,,,142.0,20,True,2,,['scala3'],,,,
78,summingbird,twitter/summingbird,bigdata,https://github.com/twitter/summingbird,https://github.com/twitter/summingbird,Apache-2.0,2012-09-25 22:38:35,2022-01-19 17:31:02,2022-01-19 17:31:02,1793.0,,267.0,293.0,494.0,163.0,134.0,2137,2016-06-23 21:16:10,0.11.0-RC1,,,24.0,Streaming MapReduce with Scalding and Storm.,,,44.0,20,False,3,,,,,,
79,scalajs-react,japgolly/scalajs-react,scala-js,https://github.com/japgolly/scalajs-react,https://github.com/japgolly/scalajs-react,Apache-2.0,2014-07-03 09:58:42,2023-09-04 21:20:27,2023-07-24 14:07:49,3196.0,,236.0,65.0,555.0,26.0,507.0,1619,2022-04-26 04:07:04,2.1.1,,,65.0,Facebooks React on Scala.JS.,,,81.0,20,True,2,,"['scala3', 'scalajs']",,,,
80,json4s,json4s/json4s,json,https://github.com/json4s/json4s,https://github.com/json4s/json4s,Apache-2.0,2012-08-23 23:18:46,2024-01-01 05:09:38,2024-01-01 05:09:21,1802.0,22.0,349.0,62.0,1004.0,161.0,253.0,1467,,,,,,JSON library.,,,129.0,20,True,2,,"['scala3', 'scalajs']",,,,
81,pureconfig,pureconfig/pureconfig,others,https://github.com/pureconfig/pureconfig,https://github.com/pureconfig/pureconfig,MPL-2.0,2015-08-29 17:05:50,2023-12-16 00:51:35,2023-12-16 00:51:31,2097.0,20.0,168.0,21.0,1313.0,45.0,250.0,1425,,,,,,A boilerplate-free library for loading configuration files.,,,86.0,20,True,1,,['scala3'],,,,
82,macwire,softwaremill/macwire,di,https://github.com/softwaremill/macwire,https://github.com/softwaremill/macwire,Apache-2.0,2013-03-17 13:20:04,2024-01-03 00:26:37,2024-01-03 00:26:02,773.0,10.0,75.0,60.0,195.0,72.0,69.0,1249,2023-08-18 12:36:50,2.5.9,,,17.0,Lightweight and Nonintrusive Scala Dependency Injection Library.,,,41.0,20,True,2,,"['scala3', 'scalajs']",,,,
83,chimney,scalalandio/chimney,toolkits,https://github.com/scalalandio/chimney,https://github.com/scalalandio/chimney,Apache-2.0,2017-05-23 11:24:09,2024-01-02 13:19:45,2024-01-02 13:10:54,880.0,152.0,80.0,20.0,265.0,23.0,159.0,1071,2024-01-02 13:19:46,0.8.5,,,24.0,"Scala library for boilerplate-free, type-safe data transformations.",,,31.0,20,True,2,,"['scala3', 'scalajs']",,,,
84,wartremover,wartremover/wartremover,development-cycle,https://github.com/wartremover/wartremover,https://github.com/wartremover/wartremover,Apache-2.0,2013-01-05 11:29:26,2024-01-04 00:17:25,2023-12-31 01:56:20,1216.0,27.0,115.0,31.0,642.0,100.0,233.0,1049,2020-02-25 04:42:44,2.4.5,493.0,5.0,27.0,Flexible Scala code linting tool.,,,59.0,20,True,3,,['scala3'],,,,
85,scrimage,sksamuel/scrimage,media,https://github.com/sksamuel/scrimage,https://github.com/sksamuel/scrimage,Apache-2.0,2013-06-03 16:40:25,2023-11-18 06:10:26,2023-11-04 19:24:26,1302.0,3.0,136.0,45.0,89.0,4.0,192.0,1006,2023-10-09 16:36:47,4.1.1,,,32.0,"JVM - Java, Kotlin, Scala image processing library.",,,56.0,20,True,1,,,,,,
86,pekko,apache/incubator-pekko,distributed,https://github.com/apache/incubator-pekko,https://github.com/apache/incubator-pekko,Apache-2.0,2022-10-31 08:40:39,2024-01-04 12:47:00,2024-01-04 11:21:13,27007.0,118.0,91.0,60.0,666.0,72.0,139.0,848,,,,,,"Build highly concurrent, distributed, and resilient message-driven applications using Java/Scala.",,,1060.0,20,True,2,,['scala3'],,,,
87,ReactiveMongo,ReactiveMongo/ReactiveMongo,db-clients,https://github.com/ReactiveMongo/ReactiveMongo,https://github.com/ReactiveMongo/ReactiveMongo,Apache-2.0,2012-07-20 14:24:46,2023-12-21 12:54:07,2023-12-21 12:52:14,1356.0,16.0,233.0,55.0,891.0,19.0,369.0,845,2020-01-03 02:08:23,0.20.0,,,1.0,"Non-blocking, Reactive MongoDB Driver for Scala.",,,88.0,20,True,2,,['scala3'],,,,
88,scrooge,twitter/scrooge,data,https://github.com/twitter/scrooge,https://github.com/twitter/scrooge,Apache-2.0,2011-08-22 15:17:18,2023-11-02 09:31:12,2023-11-02 09:31:12,1848.0,4.0,256.0,170.0,189.0,39.0,143.0,785,2022-12-26 14:40:41,scrooge-22.12.0,,,77.0,A Thrift parser/generator.,,,229.0,20,True,2,,,,,,
89,specs2,etorreborre/specs2,test,https://github.com/etorreborre/specs2,https://github.com/etorreborre/specs2,,2010-09-03 01:55:10,2024-01-04 12:30:47,2024-01-04 09:41:03,4722.0,9.0,220.0,28.0,551.0,6.0,649.0,731,2024-01-04 12:32:35,SPECS2-4.20.4,,,68.0,Software Specifications for Scala.,,,92.0,20,False,2,,"['scala3', 'scalajs']",,,,
90,sbt-scoverage,scoverage/sbt-scoverage,sbt,https://github.com/scoverage/sbt-scoverage,https://github.com/scoverage/sbt-scoverage,Apache-2.0,2014-05-16 00:58:21,2023-12-04 09:27:18,2023-12-04 09:27:15,757.0,5.0,149.0,28.0,259.0,39.0,219.0,630,2023-09-08 08:23:38,2.0.9,,,37.0,sbt plugin for scoverage.,,,72.0,20,True,2,,,,,,
91,endpoints4s,endpoints4s/endpoints4s,http,https://github.com/endpoints4s/endpoints4s,https://github.com/endpoints4s/endpoints4s,MIT,2016-04-25 12:48:00,2023-12-12 15:42:43,2023-12-12 15:42:43,1580.0,35.0,95.0,12.0,1026.0,37.0,169.0,400,2023-12-07 18:06:02,1.11.1,,,31.0,"Describe HTTP endpoints in Scala and derive clients, servers, and documentation.",,,62.0,20,True,2,,"['scala3', 'scalajs']",,,,
92,sbt-microsites,47degrees/sbt-microsites,sbt,https://github.com/47degrees/sbt-microsites,https://github.com/47degrees/sbt-microsites,Apache-2.0,2016-09-05 23:33:02,2024-01-01 05:19:06,2024-01-01 05:19:05,1278.0,18.0,61.0,48.0,657.0,17.0,122.0,317,2023-11-10 13:36:09,1.4.4,,,79.0,An sbt plugin to create awesome microsites for your project.,,,76.0,20,True,2,,,,,,
93,scanamo,scanamo/scanamo,db-clients,https://github.com/scanamo/scanamo,https://github.com/scanamo/scanamo,Apache-2.0,2016-02-01 10:58:52,2023-12-17 10:13:02,2023-11-23 13:39:50,2078.0,4.0,124.0,36.0,1548.0,76.0,153.0,316,2023-10-18 15:54:34,1.0.0-M28,,,16.0,Simpler DynamoDB access for Scala.,,,85.0,20,True,2,,['scala3'],,,,
94,Binding.scala,ThoughtWorksInc/Binding.scala,web-frameworks,https://github.com/ThoughtWorksInc/Binding.scala,https://github.com/ThoughtWorksInc/Binding.scala,MIT,2016-01-06 15:28:52,2023-12-31 00:07:05,2023-07-11 02:55:23,1645.0,,109.0,113.0,433.0,43.0,64.0,1583,2023-01-26 04:19:51,12.2.0,,,82.0,Reactive data-binding for Scala.,,,25.0,19,True,2,,"['scala3', 'scalajs']",,,,
95,geotrellis,locationtech/geotrellis,others,https://github.com/locationtech/geotrellis,https://github.com/locationtech/geotrellis,,2011-12-23 14:56:54,2023-11-22 02:29:17,2023-11-22 02:29:17,2460.0,3.0,369.0,105.0,2230.0,246.0,1053.0,1303,2023-02-27 14:21:07,3.7.0,,,22.0,GeoTrellis is a geographic data processing engine for high performance applications.,,,95.0,19,False,1,,,,,,
96,colossus,tumblr/colossus,web-frameworks,https://github.com/tumblr/colossus,https://github.com/tumblr/colossus,Apache-2.0,2014-11-11 16:06:06,2021-08-14 08:40:07,2018-11-08 17:52:05,1325.0,,103.0,77.0,411.0,4.0,270.0,1153,2018-01-24 17:31:20,0.11.0,,,32.0,I/O and Microservice library for Scala.,,,29.0,19,False,2,,,,,,
97,phantom,outworkers/phantom,db-clients,https://github.com/outworkers/phantom,https://github.com/outworkers/phantom,Apache-2.0,2013-11-19 00:08:32,2023-04-05 09:14:46,2021-08-16 22:07:29,1120.0,,189.0,75.0,512.0,19.0,403.0,1049,2020-08-10 21:50:24,2.59.0,,,53.0,"Schema safe, type-safe, reactive Scala driver for Cassandra/Datastax Enterprise.",,,51.0,19,False,2,,,,,,
98,skinny-framework,skinny-framework/skinny-framework,web-frameworks,https://github.com/skinny-framework/skinny-framework,https://github.com/skinny-framework/skinny-framework,MIT,2013-09-24 07:39:24,2022-12-14 08:22:49,2022-12-14 08:22:22,1996.0,,73.0,46.0,287.0,20.0,134.0,738,2022-12-14 08:24:58,4.0.1,12349.0,107.0,100.0,Scala on Rails - A full-stack web app framework for rapid development in Scala.,4.0,4.0,32.0,19,True,2,,,,,,
99,upickle,com-lihaoyi/upickle,data,https://github.com/com-lihaoyi/upickle,https://github.com/com-lihaoyi/upickle,MIT,2014-04-23 05:41:08,2023-12-03 14:51:21,2023-09-16 12:55:35,874.0,,157.0,16.0,262.0,30.0,262.0,683,2023-09-16 13:29:50,3.1.3,,,20.0,"uPickle: a simple, fast, dependency-free JSON & Binary (MessagePack) serialization library for Scala.",,,52.0,19,True,2,,"['scala3', 'scalajs']",,,,
100,sbt-release,sbt/sbt-release,sbt,https://github.com/sbt/sbt-release,https://github.com/sbt/sbt-release,Apache-2.0,2011-10-15 19:00:45,2024-01-03 17:03:25,2023-12-29 08:15:27,536.0,10.0,156.0,26.0,227.0,73.0,99.0,632,2021-06-24 14:27:49,1.1.0,,,4.0,A release plugin for sbt.,,,65.0,19,True,2,,,,,,
101,eff,atnos-org/eff,toolkits,https://github.com/atnos-org/eff,https://github.com/atnos-org/eff,MIT,2016-01-04 22:34:26,2024-01-03 16:59:16,2023-12-30 01:34:47,1202.0,20.0,79.0,19.0,644.0,4.0,63.0,570,2023-09-28 04:33:14,7.0.1,,,73.0,Eff monad for cats - https://atnos-org.github.io/eff.,,,43.0,19,True,2,,"['scala3', 'scalajs']",,,,
102,sparta,Stratio/sparta,bigdata,https://github.com/Stratio/sparta,https://github.com/Stratio/sparta,Apache-2.0,2015-02-04 08:04:40,2019-10-24 06:32:21,2019-10-24 06:28:20,3643.0,,193.0,138.0,1360.0,9.0,534.0,525,2017-05-31 09:56:04,1.5.0,,,61.0,Real Time Analytics and Data Pipelines based on Spark Streaming.,,,41.0,19,False,3,,,,,,
103,scapegoat,scapegoat-scala/scapegoat,development-cycle,https://github.com/scapegoat-scala/scapegoat,https://github.com/scapegoat-scala/scapegoat,Apache-2.0,2013-11-21 17:45:58,2023-11-26 10:06:09,2023-11-26 10:06:09,1349.0,9.0,82.0,20.0,560.0,42.0,201.0,498,2023-09-21 19:34:02,2.1.3,,,20.0,Scala compiler plugin for static code analysis.,,,63.0,19,True,3,,,,,,
104,udash-core,UdashFramework/udash-core,web-frameworks,https://github.com/UdashFramework/udash-core,https://github.com/UdashFramework/udash-core,Apache-2.0,2016-02-25 09:35:23,2023-12-18 13:40:56,2023-12-18 13:40:56,3399.0,31.0,36.0,19.0,1051.0,30.0,88.0,441,2023-09-25 12:19:46,0.10.0,,,21.0,Scala framework for building beautiful and maintainable web applications.,,,38.0,19,True,2,,['scalajs'],,,,
105,laika,typelevel/Laika,csv-yaml,https://github.com/typelevel/Laika,https://github.com/typelevel/Laika,Apache-2.0,2012-12-22 14:53:32,2024-01-03 20:07:15,2023-12-14 14:42:19,3835.0,19.0,42.0,13.0,312.0,11.0,212.0,400,2023-10-16 17:25:17,1.0.0,,,37.0,"Site and E-book Generator and Customizable Text Markup Transformer for sbt, Scala and Scala.js.",,,20.0,19,True,1,,"['scala3', 'scalajs']",,,,
106,mdoc,scalameta/mdoc,sbt,https://github.com/scalameta/mdoc,https://github.com/scalameta/mdoc,Apache-2.0,2017-10-23 07:00:47,2023-12-30 17:36:32,2023-12-30 17:33:58,1324.0,26.0,75.0,9.0,632.0,55.0,146.0,376,2023-11-10 17:56:43,2.5.1,,,68.0,Typechecked markdown documentation for Scala.,,,48.0,19,True,2,,['scala3'],,,,
107,play-json,playframework/play-json,json,https://github.com/playframework/play-json,https://github.com/playframework/play-json,Apache-2.0,2016-12-06 03:45:35,2023-12-23 23:37:43,2023-12-23 22:38:59,1310.0,21.0,130.0,17.0,840.0,43.0,78.0,349,2023-11-04 11:34:28,3.0.1,,,18.0,The Play JSON library.,,,65.0,19,True,2,,"['scala3', 'scalajs', 'play']",,,,
108,scalatra,scalatra/scalatra,web-frameworks,https://github.com/scalatra/scalatra,https://github.com/scalatra/scalatra,,2009-05-31 09:20:32,2024-01-04 15:32:59,2024-01-04 15:32:59,4013.0,37.0,340.0,82.0,1187.0,70.0,374.0,2627,,,,,,"Tiny Scala high-performance, async web framework, inspired by Sinatra.",,,136.0,18,False,3,,['scala3'],,,,
109,better-files,pathikrit/better-files,toolkits,https://github.com/pathikrit/better-files,https://github.com/pathikrit/better-files,MIT,2015-09-12 03:48:31,2023-12-01 18:59:20,2023-10-02 20:15:04,1090.0,,149.0,38.0,427.0,36.0,178.0,1465,,,,,,"Simple, safe and intuitive Scala I/O.",,,61.0,18,True,2,,['scala3'],,,,
110,scopt,scopt/scopt,others,https://github.com/scopt/scopt,https://github.com/scopt/scopt,,2012-03-18 19:27:17,2023-12-30 09:43:01,2023-12-30 09:43:01,503.0,12.0,167.0,36.0,182.0,55.0,116.0,1420,2022-07-02 20:30:57,4.1.0,,,17.0,command line options parsing for Scala.,,,62.0,18,False,1,,"['scala3', 'scalajs']",,,,2.0
111,enumeratum,lloydmeta/enumeratum,toolkits,https://github.com/lloydmeta/enumeratum,https://github.com/lloydmeta/enumeratum,MIT,2014-12-05 10:49:34,2023-12-15 08:53:35,2023-12-15 08:53:32,548.0,5.0,147.0,26.0,262.0,30.0,100.0,1177,2023-11-12 05:47:36,enumeratum-play-1.8.0,,,72.0,"A type-safe, reflection-free, powerful enumeration implementation for Scala with exhaustive pattern match warnings and..",,,90.0,18,True,2,,"['scala3', 'scalajs']",,,,
112,bidmach,biddata/bidmach,bigdata,https://github.com/BIDData/BIDMach,https://github.com/BIDData/BIDMach,BSD-3-Clause,2012-10-22 03:17:08,2022-10-04 23:35:03,2020-06-03 05:15:57,3024.0,,171.0,88.0,61.0,67.0,90.0,913,2017-03-26 04:20:02,1.1.2,,,9.0,CPU and GPU-accelerated Machine Learning Library.,,,45.0,18,False,3,,,,,,
113,scala-logging,lightbend-labs/scala-logging,logging,https://github.com/lightbend-labs/scala-logging,https://github.com/lightbend-labs/scala-logging,Apache-2.0,2013-07-16 20:24:15,2023-12-01 17:39:32,2023-11-08 08:53:23,340.0,3.0,131.0,27.0,295.0,25.0,99.0,897,2023-08-30 13:19:37,3.9.5,,,6.0,Convenient and performant logging library for Scala wrapping SLF4J.,,,45.0,18,True,2,,['scala3'],,,,
114,quicklens,softwaremill/quicklens,toolkits,https://github.com/softwaremill/quicklens,https://github.com/softwaremill/quicklens,Apache-2.0,2015-02-28 12:32:34,2024-01-03 00:11:52,2024-01-03 00:11:22,476.0,12.0,51.0,45.0,164.0,21.0,30.0,803,2023-07-19 08:23:28,1.9.6,,,27.0,Modify deeply nested case class fields.,,,25.0,18,True,2,,"['scala3', 'scalajs']",,,,
115,sbt-jmh,sbt/sbt-jmh,sbt,https://github.com/sbt/sbt-jmh,https://github.com/sbt/sbt-jmh,Apache-2.0,2014-05-19 18:39:03,2023-12-15 07:55:07,2023-12-15 07:55:04,307.0,8.0,89.0,26.0,147.0,29.0,70.0,777,2023-12-11 13:31:01,0.4.7,,,8.0,"Trust no one, bench everything. - sbt plugin for JMH (Java Microbenchmark Harness).",,,51.0,18,True,2,,,,,,
116,sbt-updates,rtimush/sbt-updates,sbt,https://github.com/rtimush/sbt-updates,https://github.com/rtimush/sbt-updates,BSD-3-Clause,2012-10-07 17:20:50,2023-12-27 08:21:32,2023-12-27 08:21:31,616.0,13.0,51.0,22.0,302.0,13.0,66.0,746,2022-05-30 08:03:01,0.6.3,,,24.0,sbt plugin that can check Maven and Ivy repositories for dependency updates.,,,29.0,18,True,2,,,,,,
117,scallop,scallop/scallop,others,https://github.com/scallop/scallop,https://github.com/scallop/scallop,MIT,2012-03-22 19:17:41,2023-11-05 09:43:22,2023-11-05 09:36:34,603.0,3.0,58.0,16.0,54.0,6.0,182.0,664,2023-11-05 09:42:15,5.0.1,,,26.0,a simple Scala CLI parsing library.,,,25.0,18,True,1,,"['scala3', 'scalajs']",,,,
118,chill,twitter/chill,data,https://github.com/twitter/chill,https://github.com/twitter/chill,Apache-2.0,2012-10-15 22:01:08,2023-11-30 04:13:17,2023-03-19 07:21:05,928.0,,151.0,133.0,644.0,56.0,92.0,602,2021-06-04 22:29:04,0.10.0,,,34.0,Scala extensions for the Kryo serialization library.,,,67.0,18,True,2,,,,,,
119,scalariform,scala-ide/scalariform,development-cycle,https://github.com/scala-ide/scalariform,https://github.com/scala-ide/scalariform,MIT,2010-04-10 22:24:20,2022-12-18 15:16:00,2019-06-11 05:21:17,734.0,,150.0,28.0,97.0,61.0,140.0,534,2019-06-11 05:28:37,0.2.10,9540.0,122.0,11.0,Scala source code formatter.,,,56.0,18,False,3,,,,,,
120,jackson-module-scala,FasterXML/jackson-module-scala,json,https://github.com/FasterXML/jackson-module-scala,https://github.com/FasterXML/jackson-module-scala,Apache-2.0,2010-11-29 23:01:08,2023-12-24 11:01:39,2023-12-24 09:32:36,1722.0,34.0,145.0,27.0,197.0,48.0,421.0,494,,,,,,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes.,,,60.0,18,True,2,,['scala3'],,,,
121,scalamock,paulbutcher/scalamock,test,https://github.com/paulbutcher/ScalaMock,https://github.com/paulbutcher/ScalaMock,MIT,2011-10-24 21:32:02,2023-12-16 08:23:33,2023-12-10 20:53:02,805.0,7.0,90.0,21.0,278.0,23.0,195.0,492,2021-12-25 20:07:28,5.2.0,,,13.0,Native Scala mocking framework.,,,33.0,18,True,2,,['scalajs'],,,,
122,scribe,outr/scribe,toolkits,https://github.com/outr/scribe,https://github.com/outr/scribe,MIT,2016-01-26 15:49:14,2024-01-01 01:04:44,2023-12-29 00:59:14,1362.0,38.0,38.0,9.0,379.0,15.0,141.0,485,2023-12-05 16:51:48,3.13.0,,,43.0,The fastest logging library in the world. Built from scratch in Scala and programmatically configurable.,,,18.0,18,True,2,,"['scala3', 'scalajs']",,,,
123,mima,lightbend/mima,sbt,https://github.com/lightbend/mima,https://github.com/lightbend/mima,Apache-2.0,2012-05-24 14:08:57,2023-12-11 10:02:09,2023-12-11 10:02:09,1515.0,5.0,67.0,19.0,570.0,26.0,189.0,446,2023-07-18 19:55:41,1.1.3,,,32.0,A tool for catching binary incompatibility in Scala.,,,49.0,18,True,2,,['scala3'],,,,
124,jawn,typelevel/jawn,json,https://github.com/typelevel/jawn,https://github.com/typelevel/jawn,MIT,2012-10-01 02:04:45,2023-12-24 08:07:08,2023-12-12 17:10:44,1292.0,34.0,71.0,20.0,533.0,13.0,56.0,433,2023-06-26 15:47:24,1.5.1,,,22.0,Jawn is for parsing jay-sawn (JSON).,,,48.0,18,True,2,,"['scala3', 'scalajs']",,,,
125,metrics-scala,erikvanoosten/metrics-scala,others,https://github.com/erikvanoosten/metrics-scala,https://github.com/erikvanoosten/metrics-scala,Apache-2.0,2012-09-10 17:53:21,2023-12-07 17:53:17,2023-12-07 17:53:17,2352.0,11.0,61.0,12.0,432.0,2.0,72.0,427,2019-06-04 12:08:41,4.0.6,,,12.0,The scala API for Dropwizards Metrics.,,,90.0,18,True,1,,['scala3'],,,,
126,play-swagger,iheartradio/play-swagger,others,https://github.com/iheartradio/play-swagger,https://github.com/iheartradio/play-swagger,Apache-2.0,2015-09-17 20:56:52,2023-11-10 07:27:13,2023-07-28 01:36:51,778.0,,130.0,24.0,438.0,22.0,160.0,404,2023-07-27 02:50:55,1.1.12,,,39.0,Swagger spec generator for play framework.,,,54.0,18,True,1,,,,,,
127,munit,scalameta/munit,test,https://github.com/scalameta/munit,https://github.com/scalameta/munit,Apache-2.0,2020-01-03 00:01:20,2024-01-02 18:22:52,2024-01-02 18:21:05,950.0,21.0,78.0,15.0,595.0,47.0,99.0,397,2023-09-15 17:25:39,1.0.0-M10,,,42.0,Scala testing library with actionable errors and extensible APIs.,,,48.0,18,True,2,,"['scala3', 'scalajs']",,,,
128,sbt-sonatype,xerial/sbt-sonatype,sbt,https://github.com/xerial/sbt-sonatype,https://github.com/xerial/sbt-sonatype,Apache-2.0,2014-01-20 16:13:49,2023-12-27 11:28:44,2023-12-18 20:15:26,711.0,19.0,50.0,14.0,365.0,9.0,86.0,315,2023-11-16 05:04:23,3.10.0,,,9.0,A sbt plugin for publishing Scala/Java projects to the Maven central.,,,30.0,18,True,2,,,,,,
129,scala-js-dom,scala-js/scala-js-dom,scala-js,https://github.com/scala-js/scala-js-dom,https://github.com/scala-js/scala-js-dom,,2013-10-15 02:35:07,2023-12-29 16:52:26,2023-12-21 22:55:51,1500.0,7.0,160.0,17.0,611.0,22.0,194.0,305,2023-09-28 01:09:16,2.8.0,,,10.0,Statically typed DOM API for Scala.js.,,,113.0,18,False,2,,"['scala3', 'scalajs']",,,,
130,diffson,gnieh/diffson,json,https://github.com/gnieh/diffson,https://github.com/gnieh/diffson,Apache-2.0,2013-08-30 15:50:35,2023-12-03 18:06:20,2023-12-03 17:58:29,492.0,11.0,52.0,12.0,344.0,10.0,44.0,300,2023-12-03 18:16:02,4.5.0,,,15.0,A scala diff/patch library for Json.,,,31.0,18,True,2,,"['scala3', 'scalajs']",,,,
131,cornichon,agourlay/cornichon,test,https://github.com/agourlay/cornichon,https://github.com/agourlay/cornichon,Apache-2.0,2015-07-27 09:14:49,2023-12-21 20:49:02,2023-12-21 20:48:56,3284.0,30.0,29.0,12.0,661.0,21.0,135.0,225,2023-10-19 07:25:42,0.21.1,,,75.0,Testing tool in Scala for HTTP JSON API.,,,18.0,18,True,2,,,,,,
